event_id,match_id,home_team,away_team,team,opponent,player,position,shirt_number,minute,second,event_type,x,y,outcome,xg
882,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chibuzor Chukwuma,CB,2,5,39,Cross,109.71,56.12,Complete,0.0
883,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Chibuzor Abubakar,RW,29,5,40,Progressive Pass,78.4,32.06,Complete,0.0
884,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Femi Ekong,LB,16,5,43,Interception,38.68,36.23,Complete,0.0
885,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Chibuzor Abubakar,RW,29,5,46,Foul,66.26,43.55,Complete,0.0
886,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Bayo Afolabi,CB,12,5,49,Cross,72.93,3.72,Complete,0.0
887,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Obinna Sanni,RB,26,5,53,Pass,100.64,71.07,Complete,0.0
888,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Femi Ekong,LB,16,5,59,Shot,100.57,64.05,On Target,0.156
889,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Ogundele,CM,20,6,2,Progressive Pass,57.99,52.97,Complete,0.0
890,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kelechi Ndukwe,CB,12,6,3,Tackle,62.16,51.45,Complete,0.0
891,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Daniel Oyelaran,RB,19,6,5,Progressive Pass,114.25,48.75,Complete,0.0
892,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kunle Onuoha,LB,19,6,7,Foul,14.48,28.71,Complete,0.0
893,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Uche Mohammed,CAM,16,6,17,Successful Dribble,31.61,30.08,Complete,0.0
894,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chidi Okonkwo,RB,28,6,17,Pass,3.88,49.98,Complete,0.0
895,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chibuzor Chukwuma,CB,2,6,27,Pass,36.28,21.76,Complete,0.0
896,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Rasheed Adebayo,CB,11,6,32,Successful Dribble,66.34,55.61,Complete,0.0
897,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Uche Mohammed,CAM,16,6,32,Tackle,44.91,18.32,Complete,0.0
898,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Ogundele,CM,20,6,55,Pass,54.72,79.97,Incomplete,0.0
899,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Victor Okonkwo,GK,29,6,55,Pass,21.96,26.16,Complete,0.0
900,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Uche Mohammed,CAM,16,6,57,Pass,53.4,10.6,Complete,0.0
901,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Eze,LW,9,7,2,Shot,109.14,28.7,Off Target,0.326
902,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Daniel Chukwuma,RW,7,7,20,Goal,108.88,16.09,Goal,0.307
903,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kunle Onuoha,LB,19,7,23,Pass,67.29,39.59,Incomplete,0.0
904,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Ogundele,CM,20,7,25,Shot,95.21,42.85,On Target,0.223
905,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Okonkwo,GK,24,7,29,Pass,94.59,31.98,Complete,0.0
906,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Joseph Lawal,RB,22,7,38,Successful Dribble,92.8,57.28,Complete,0.0
907,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Obinna Egwuekwe,RB,15,7,54,Pass,51.1,49.09,Complete,0.0
908,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Joseph Lawal,RB,22,8,5,Dangerous Pass,70.19,20.91,Complete,0.0
909,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Chibuzor Abubakar,RW,29,8,8,Pass,54.39,69.04,Complete,0.0
910,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Joseph Lawal,RB,22,8,25,Offside,43.1,68.8,Complete,0.0
911,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Okonkwo,GK,24,8,29,Shot,111.12,23.48,Off Target,0.292
912,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Bayo Afolabi,CB,12,8,31,Pass,43.08,24.51,Complete,0.0
913,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Ogundele,CM,20,8,33,Pass,13.61,80.0,Complete,0.0
914,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Samuel Adebayo,CDM,2,8,36,Progressive Pass,24.57,28.8,Complete,0.0
915,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Ogundele,CM,20,8,47,Interception,32.31,0.0,Complete,0.0
916,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chibuzor Chukwuma,CB,2,9,2,Interception,17.29,59.82,Complete,0.0
917,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Victor Okafor,RW,18,9,4,Dangerous Pass,110.23,24.91,Complete,0.0
918,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Adewale Usman,CM,3,9,9,Dangerous Pass,112.15,15.48,Complete,0.0
919,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Godwin Garba,LW,11,9,20,Pass,29.4,38.49,Complete,0.0
920,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Obinna Sanni,RB,26,9,20,Tackle,77.68,59.77,Complete,0.0
921,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Okonkwo,GK,24,9,24,Progressive Pass,58.41,14.81,Complete,0.0
922,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Uche Mohammed,CAM,16,9,25,Progressive Pass,85.66,10.97,Incomplete,0.0
923,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Rasheed Ojo,CM,1,9,30,Cross,78.93,28.19,Complete,0.0
924,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Godwin Garba,LW,11,9,34,Dangerous Pass,94.44,0.0,Complete,0.0
925,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Okonkwo,GK,24,9,40,Interception,67.9,42.24,Complete,0.0
926,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Suleiman Abubakar,CDM,6,9,41,Shot,110.61,47.66,Off Target,0.365
927,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Godwin Garba,LW,11,9,42,Foul,87.87,59.88,Complete,0.0
928,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kelechi Ndukwe,CB,12,10,12,Progressive Pass,34.97,58.08,Complete,0.0
929,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kunle Onuoha,LB,19,10,12,Pass,23.36,71.02,Incomplete,0.0
930,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chibuzor Chukwuma,CB,2,10,19,Turnover,47.76,23.37,Complete,0.0
931,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Chibuzor Abubakar,RW,29,10,27,Pass,114.56,13.47,Complete,0.0
932,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chidi Okonkwo,RB,28,10,35,Turnover,56.34,40.6,Complete,0.0
933,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Suleiman Garba,LW,6,10,40,Interception,11.8,17.06,Complete,0.0
934,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Rasheed Adebayo,CB,11,10,41,Interception,32.77,69.72,Complete,0.0
935,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Suleiman Abubakar,CDM,6,10,43,Pass,89.99,48.2,Complete,0.0
936,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Uche Mohammed,CAM,16,10,44,Yellow Card,110.76,46.47,Complete,0.0
937,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Bayo Afolabi,CB,12,10,45,Interception,54.55,19.27,Complete,0.0
938,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Bayo Afolabi,CB,12,10,46,Turnover,44.66,51.08,Complete,0.0
939,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Tunde Etim,RW,4,10,50,Corner,77.35,11.82,Complete,0.0
940,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Suleiman Abubakar,CDM,6,10,58,Pass,75.12,57.29,Complete,0.0
941,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Samuel Adebayo,CDM,2,11,2,Turnover,57.1,63.77,Complete,0.0
942,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Adewale Usman,CM,3,11,3,Pass,72.84,53.91,Complete,0.0
943,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Femi Ekong,LB,16,11,13,Interception,31.33,18.41,Complete,0.0
944,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chidi Okonkwo,RB,28,11,28,Pass,52.99,0.0,Incomplete,0.0
945,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Emeka Lawal,RW,20,11,34,Cross,113.12,58.41,Complete,0.0
946,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chidi Okonkwo,RB,28,11,38,Pass,91.03,54.37,Incomplete,0.0
947,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Rasheed Ojo,CM,1,11,53,Pass,2.47,80.0,Complete,0.0
948,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Rasheed Ojo,CM,1,12,2,Pass,26.55,58.89,Complete,0.0
949,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kunle Onuoha,LB,19,12,14,Progressive Pass,55.83,21.6,Complete,0.0
950,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Okonkwo,GK,24,12,20,Successful Dribble,8.64,35.05,Complete,0.0
951,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Joseph Lawal,RB,22,12,22,Foul,57.81,33.73,Complete,0.0
952,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Godwin Garba,LW,11,12,39,Interception,80.19,34.04,Complete,0.0
953,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Ogundele,CM,20,12,48,Offside,29.33,34.75,Complete,0.0
954,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Eze,LW,9,12,53,Tackle,82.62,79.24,Complete,0.0
955,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chibuzor Chukwuma,CB,2,12,53,Pass,30.61,57.36,Complete,0.0
956,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Femi Ekong,LB,16,12,55,Tackle,48.58,25.58,Complete,0.0
957,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Obinna Egwuekwe,RB,15,13,3,Foul,73.4,42.92,Complete,0.0
958,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Femi Ekong,LB,16,13,8,Pass,17.94,23.66,Complete,0.0
959,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Femi Ekong,LB,16,13,23,Shot,115.34,53.65,Off Target,0.34
960,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Chidi Mustapha,CM,25,13,53,Successful Dribble,26.72,22.34,Complete,0.0
961,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Rasheed Adebayo,CB,11,13,59,Progressive Pass,61.55,29.53,Complete,0.0
962,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Ogundele,CM,20,14,6,Turnover,42.95,69.26,Complete,0.0
963,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Daniel Chukwuma,RW,7,14,12,Progressive Pass,53.84,62.94,Complete,0.0
964,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Daniel Chukwuma,RW,7,14,22,Successful Dribble,94.57,31.6,Complete,0.0
965,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Suleiman Garba,LW,6,14,36,Interception,48.32,38.09,Complete,0.0
966,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Wale Egwuekwe,CAM,21,14,40,Pass,107.0,26.96,Complete,0.0
967,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Rasheed Adebayo,CB,11,14,50,Pass,86.59,50.24,Incomplete,0.0
968,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Emmanuel Okafor,LW,4,14,50,Pass,45.72,12.01,Complete,0.0
969,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chibuzor Chukwuma,CB,2,14,58,Foul,30.33,69.72,Complete,0.0
970,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Tunde Etim,RW,4,14,59,Goal,89.45,44.15,Goal,0.257
971,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Bayo Afolabi,CB,12,15,13,Dangerous Pass,75.67,17.38,Complete,0.0
972,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Samuel Adebayo,CDM,2,15,14,Interception,79.3,33.08,Complete,0.0
973,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kunle Onuoha,LB,19,15,16,Corner,70.14,25.38,Complete,0.0
974,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Emeka Lawal,RW,20,15,42,Pass,20.6,80.0,Complete,0.0
975,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Victor Okafor,RW,18,15,42,Interception,11.9,19.93,Complete,0.0
976,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Bayo Afolabi,CB,12,15,47,Pass,1.77,15.15,Complete,0.0
977,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Suleiman Garba,LW,6,15,50,Pass,1.47,35.03,Complete,0.0
978,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Eze,LW,9,15,51,Pass,1.21,64.78,Complete,0.0
979,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Okonkwo,GK,24,16,2,Pass,69.35,49.23,Complete,0.0
980,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Eze,LW,9,16,23,Pass,32.6,44.11,Complete,0.0
981,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Godwin Garba,LW,11,16,26,Dangerous Pass,90.08,41.42,Complete,0.0
982,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Daniel Chukwuma,RW,7,16,26,Pass,106.22,47.66,Complete,0.0
983,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Yemi Sanni,RW,14,16,28,Corner,86.73,44.9,Complete,0.0
984,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Chibuzor Abubakar,RW,29,16,31,Cross,70.81,49.14,Complete,0.0
985,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Victor Okafor,RW,18,16,35,Progressive Pass,1.02,51.71,Complete,0.0
986,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Eze,LW,9,16,35,Turnover,35.38,37.13,Complete,0.0
987,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Adewale Usman,CM,3,16,36,Dangerous Pass,106.37,17.95,Incomplete,0.0
988,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Ogundele,CM,20,16,43,Interception,39.98,80.0,Complete,0.0
989,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kunle Onuoha,LB,19,16,54,Successful Dribble,24.19,59.4,Complete,0.0
990,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Daniel Oyelaran,RB,19,17,9,Dangerous Pass,93.67,41.71,Incomplete,0.0
991,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chidi Okonkwo,RB,28,17,31,Successful Dribble,18.57,61.08,Complete,0.0
992,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Suleiman Garba,LW,6,17,53,Shot on Target,102.43,48.52,Off Target,0.283
993,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kelechi Ndukwe,CB,12,17,58,Shot,100.64,31.2,On Target,0.264
994,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Okonkwo,GK,24,17,58,Tackle,49.19,48.46,Complete,0.0
995,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Adewale Usman,CM,3,18,15,Turnover,22.99,56.24,Complete,0.0
996,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Suleiman Garba,LW,6,18,18,Tackle,63.56,28.79,Complete,0.0
997,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Joseph Lawal,RB,22,18,20,Pass,23.07,41.92,Complete,0.0
998,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Adewale Usman,CM,3,18,21,Turnover,24.06,54.89,Complete,0.0
999,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Emeka Lawal,RW,20,18,22,Tackle,21.16,5.56,Complete,0.0
1000,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Adewale Usman,CM,3,18,23,Foul,69.45,32.01,Complete,0.0
1001,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Samuel Adebayo,CDM,2,18,27,Pass,14.78,34.19,Complete,0.0
1002,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Victor Okafor,RW,18,18,31,Progressive Pass,5.21,33.5,Complete,0.0
1003,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Adewale Usman,CM,3,18,34,Successful Dribble,92.72,29.31,Complete,0.0
1004,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Victor Okafor,RW,18,18,37,Turnover,46.68,17.18,Complete,0.0
1005,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Bayo Afolabi,CB,12,18,44,Corner,87.78,9.89,Complete,0.0
1006,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Emmanuel Okafor,LW,4,19,11,Foul,35.65,43.26,Complete,0.0
1007,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Rasheed Adebayo,CB,11,19,15,Turnover,87.98,74.7,Complete,0.0
1008,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Obinna Egwuekwe,RB,15,19,19,Successful Dribble,6.55,40.88,Complete,0.0
1009,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Tunde Etim,RW,4,19,31,Turnover,73.05,35.19,Complete,0.0
1010,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Obinna Sanni,RB,26,19,33,Pass,74.4,79.34,Complete,0.0
1011,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Yemi Sanni,RW,14,19,34,Tackle,66.54,32.92,Complete,0.0
1012,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Ifeanyi Balogun,LB,14,19,37,Successful Dribble,88.79,20.86,Complete,0.0
1013,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Rasheed Adebayo,CB,11,19,47,Tackle,87.25,32.2,Complete,0.0
1014,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Femi Ekong,LB,16,19,56,Progressive Pass,83.49,12.6,Complete,0.0
1015,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Samuel Adebayo,CDM,2,19,57,Dangerous Pass,99.21,38.98,Complete,0.0
1016,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Emeka Lawal,RW,20,19,59,Yellow Card,118.87,7.08,Complete,0.0
1017,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Wale Egwuekwe,CAM,21,20,0,Pass,45.21,59.88,Complete,0.0
1018,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Uche Mohammed,CAM,16,20,3,Pass,14.87,62.2,Complete,0.0
1019,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chibuzor Chukwuma,CB,2,20,5,Shot on Target,107.12,35.12,Off Target,0.347
1020,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Victor Okonkwo,GK,29,20,7,Pass,62.24,19.89,Incomplete,0.0
1021,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Ogundele,CM,20,20,19,Cross,110.17,34.79,Complete,0.0
1022,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Bayo Afolabi,CB,12,20,22,Progressive Pass,7.3,41.63,Complete,0.0
1023,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Rasheed Ojo,CM,1,20,27,Pass,13.87,25.34,Complete,0.0
1024,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Wale Egwuekwe,CAM,21,20,28,Progressive Pass,1.23,60.92,Complete,0.0
1025,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Bayo Afolabi,CB,12,20,39,Interception,62.28,33.86,Complete,0.0
1026,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Suleiman Garba,LW,6,20,45,Interception,50.7,24.03,Complete,0.0
1027,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Chibuzor Abubakar,RW,29,20,58,Pass,86.03,70.72,Complete,0.0
1028,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Wale Egwuekwe,CAM,21,21,0,Pass,110.68,25.62,Complete,0.0
1029,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Bayo Afolabi,CB,12,21,3,Pass,76.97,11.97,Complete,0.0
1030,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Wale Egwuekwe,CAM,21,21,19,Pass,26.09,48.78,Complete,0.0
1031,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Eze,LW,9,21,22,Foul,56.72,32.43,Complete,0.0
1032,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chidi Okonkwo,RB,28,21,28,Pass,71.96,39.65,Complete,0.0
1033,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Obinna Sanni,RB,26,21,34,Dangerous Pass,80.87,39.98,Complete,0.0
1034,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Ifeanyi Balogun,LB,14,21,40,Pass,78.26,43.69,Complete,0.0
1035,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kelechi Ndukwe,CB,12,21,41,Progressive Pass,48.34,36.49,Complete,0.0
1036,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Victor Okonkwo,GK,29,21,44,Foul,62.81,28.29,Complete,0.0
1037,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Emmanuel Okafor,LW,4,21,46,Tackle,67.22,38.1,Complete,0.0
1038,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Tunde Etim,RW,4,22,4,Pass,59.29,50.36,Complete,0.0
1039,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Ogundele,CM,20,22,14,Turnover,12.17,52.23,Complete,0.0
1040,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Chidi Mustapha,CM,25,22,22,Pass,66.4,0.0,Incomplete,0.0
1041,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Rasheed Ojo,CM,1,22,25,Tackle,27.36,41.85,Complete,0.0
1042,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Godwin Garba,LW,11,22,31,Foul,74.93,47.99,Complete,0.0
1043,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kunle Onuoha,LB,19,22,36,Pass,50.1,50.96,Incomplete,0.0
1044,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Suleiman Abubakar,CDM,6,22,41,Pass,47.9,42.73,Incomplete,0.0
1045,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Godwin Garba,LW,11,22,47,Pass,90.81,80.0,Complete,0.0
1046,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Suleiman Garba,LW,6,22,51,Turnover,23.24,15.56,Complete,0.0
1047,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Ogundele,CM,20,22,57,Big Chance,105.0,32.33,Off Target,0.563
1048,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Okonkwo,GK,24,23,13,Turnover,40.55,63.18,Complete,0.0
1049,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Ifeanyi Balogun,LB,14,23,17,Turnover,39.53,30.27,Complete,0.0
1050,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Suleiman Abubakar,CDM,6,23,27,Tackle,43.79,52.43,Complete,0.0
1051,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Ifeanyi Balogun,LB,14,23,31,Pass,0.66,75.48,Complete,0.0
1052,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Tunde Etim,RW,4,24,0,Pass,14.87,49.57,Complete,0.0
1053,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Joseph Lawal,RB,22,24,1,Shot,113.19,40.26,On Target,0.424
1054,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Emeka Lawal,RW,20,24,17,Offside,55.06,77.02,Complete,0.0
1055,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chidi Okonkwo,RB,28,24,32,Pass,65.44,61.65,Complete,0.0
1056,2,Enugu Rangers,Remo Stars,Remo Stars,Enugu Rangers,Chidi Mustapha,CM,25,24,32,Pass,108.96,64.55,Complete,0.0
1057,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Wale Egwuekwe,CAM,21,24,34,Interception,43.39,15.74,Complete,0.0
1058,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Emmanuel Okafor,LW,4,24,37,Shot,109.08,23.02,Off Target,0.276
1059,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Success Okonkwo,GK,24,24,39,Shot,105.72,60.69,Off Target,0.221
1060,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Victor Okonkwo,GK,29,24,41,Tackle,25.65,0.0,Complete,0.0
1061,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Chibuzor Chukwuma,CB,2,24,44,Shot,96.46,38.87,On Target,0.238
1062,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Kunle Onuoha,LB,19,24,47,Successful Dribble,61.67,63.62,Complete,0.0
1063,2,Enugu Rangers,Remo Stars,Enugu Rangers,Remo Stars,Rasheed Adebayo,CB,11,24,58,Successful Dribble,65.25,50.13,Complete,0.0
